Project,Region,exact_allocated_emissions_kgco2,matched_input_share
i-0f73edb528a1c2246,eu-3.platform.sh,7.888210488315202e-05,1.2341339640704938e-09
i-01e18238684d9e2d2,eu-3.platform.sh,7.561767741077989e-05,1.1830610265155564e-09
i-0dcd47f07d1e8bfd2,eu-3.platform.sh,7.527219804545325e-05,1.177655899214926e-09
i-0fcb977e1e5c6c4c9,eu-3.platform.sh,7.513118605960564e-05,1.1754497248065053e-09
i-032315a66a3eb3dce,eu-3.platform.sh,7.513118605960564e-05,1.1754497248065053e-09
i-0ffcc917d51cbfbef,eu-3.platform.sh,7.506068006668182e-05,1.1743466376022949e-09
i-0dab811084a47497d,eu-3.platform.sh,7.415820335725713e-05,1.160227121388403e-09
i-0d06287fb2b77a8ba,eu-3.platform.sh,7.387617938556193e-05,1.1558147725715617e-09
i-0a328b3ec6c47785f,eu-3.platform.sh,7.366466140679052e-05,1.1525055109589309e-09
i-040f60a08cc1aa0e4,eu-3.platform.sh,7.311471466198483e-05,1.1439014307660903e-09
i-043dd00077cf61094,eu-3.platform.sh,7.050599292380408e-05,1.103087204210309e-09
i-0e7a104a8900bd944,eu-3.platform.sh,7.050599292380408e-05,1.103087204210309e-09
i-095ef4d1a858d08b2,eu-3.platform.sh,5.660221111922992e-05,8.85558407540036e-10
i-053f2aa2cfe4caa0b,eu-3.platform.sh,5.640479433904327e-05,8.824697633682473e-10
i-0a4e3c14f37846772,eu-3.platform.sh,5.640479433904327e-05,8.824697633682473e-10
i-04988da939e093322,eu-3.platform.sh,5.5445912835279535e-05,8.674677773909871e-10
i-0b739880c434a4dcd,eu-2.platform.sh,5.166679161456364e-05,8.083423032453144e-10
i-0428cfa78686da1ce,eu-3.platform.sh,5.113094606834273e-05,7.999588404933161e-10
i-08987c8875d9eeb1d,eu-2.platform.sh,5.106044007541892e-05,7.988557532891058e-10
i-0456f6779abb146ca,eu-3.platform.sh,4.877604590468766e-05,7.631157278726917e-10
i-08ec70b399c8625df,eu-3.platform.sh,4.230359575428245e-05,6.618523225261854e-10
i-018d0f5badb926c67,eu-3.platform.sh,4.118960106608634e-05,6.444235446996625e-10
i-09fd615d3f0c90950,eu-3.platform.sh,4.0935779491560654e-05,6.404524307645054e-10
i-09699c50929bf752c,eu-3.platform.sh,4.0484541136848304e-05,6.333926726575595e-10
i-03f5305c78bb2449f,eu-3.platform.sh,3.913082607271127e-05,6.122133983367215e-10
i-04815d0b36e19a422,eu-3.platform.sh,3.776300980998947e-05,5.908135065750415e-10
i-0f53f53e433aaf770,eu-3.platform.sh,3.762199782414185e-05,5.886073321666208e-10
i-0842f16bb25401535,eu-3.platform.sh,3.757969422838757e-05,5.879454798440947e-10
i-099ab818681339d4e,eu-3.platform.sh,3.7368176249616164e-05,5.846362182314637e-10
i-01c63dd75b46ad141,eu-3.platform.sh,3.643749714302196e-05,5.700754671358877e-10
i-0f63aa0b989edec16,eu-3.platform.sh,3.636699115009815e-05,5.689723799316774e-10
i-07f792710b447d56b,eu-3.platform.sh,3.6341608992645575e-05,5.685752685381617e-10
i-0185205e9b2019f59,eu-3.platform.sh,3.6310586355759096e-05,5.680899101683091e-10
i-01624eb915d5dcb1f,au.platform.sh,3.607086597981817e-05,5.64339413673994e-10
i-0e358c029c44cfc92,eu-3.platform.sh,3.5365806050580135e-05,5.53308541631891e-10
i-0b4f84f693f299439,eu-3.platform.sh,3.532350245482585e-05,5.526466893093648e-10
i-08f49992b491b8380,eu-3.platform.sh,3.525299646190204e-05,5.515436021051545e-10
i-096d5a8f04bc7df4c,eu-3.platform.sh,3.514018687322395e-05,5.49778662578418e-10
i-0fc5f07c2c44873dd,eu-3.platform.sh,3.512608567463919e-05,5.495580451375759e-10
i-0471de8ece3b0479f,eu-3.platform.sh,3.490046649728302e-05,5.460281660841029e-10
i-06f9015fea79f868f,au.platform.sh,3.4815859305774457e-05,5.447044614390506e-10
i-09dfa3e02d5f66aca,eu-3.platform.sh,3.442102574540115e-05,5.385271730954728e-10
i-08989d61bbebb0e62,eu-3.platform.sh,3.353265023456122e-05,5.246282743224229e-10
i-015f54121687a98e2,eu-2.platform.sh,3.2475060340704164e-05,5.080819662592684e-10
i-0061e005b88b0e3cf,eu-3.platform.sh,3.009195777987958e-05,4.707976187569598e-10
i-008832667cc261c2e,eu-3.platform.sh,2.949970743931963e-05,4.6153168624159326e-10
i-01c5f3bae91dcac0d,eu-4.platform.sh,2.942920144639582e-05,4.6042859903738293e-10
i-050d75e342573cc98,eu-3.platform.sh,2.94009990492263e-05,4.599873641556988e-10
i-0a98a14117af09689,eu-2.platform.sh,2.911897507753109e-05,4.555750153388576e-10
i-08f8aaa2b68d8635c,eu-3.platform.sh,2.8315206758199726e-05,4.429998212108601e-10
i-0a2b075f4040ea976,eu-4.platform.sh,2.8047283985089267e-05,4.388080898348609e-10
i-0ab96eb0efed15d8a,eu-3.platform.sh,2.7116604878495056e-05,4.242473387392849e-10
i-0858edc76124f63f7,eu-3.platform.sh,2.6707670119536992e-05,4.178494329548651e-10
i-0d0bacf304dc526b0,eu-3.platform.sh,2.6242330566239882e-05,4.10569057407077e-10
i-0535ed01f6dc9dc4d,eu-3.platform.sh,2.5819294608697055e-05,4.039505341818151e-10
i-0ba5472fef48e5a16,eu-3.platform.sh,2.54808658426628e-05,3.986557156016057e-10
i-0e22c07ddeb8d6179,eu-3.platform.sh,2.5297550261060904e-05,3.9578768887065887e-10
i-094f0764c140c7360,eu-3.platform.sh,2.504372868653521e-05,3.918165749355017e-10
i-0df05325199e83a85,eu-4.platform.sh,2.4134201377818138e-05,3.775867500011888e-10
i-0ddb4c063bcf38afc,eu-3.platform.sh,2.3943835196923866e-05,3.7460841454982094e-10
i-0c7acc1b583797d0e,eu-3.platform.sh,2.3873329204000062e-05,3.735053273456106e-10
i-05cb2381be6cd7c82,eu-3.platform.sh,2.3224674069101063e-05,3.6335692506687577e-10
i-08f8c96a2beafc4bd,eu-3.platform.sh,2.315416807617726e-05,3.6225383786266545e-10
i-02a8703cc37353da9,eu-3.platform.sh,2.3041358487499175e-05,3.60488898335929e-10
i-084acd8d2e51dc91a,eu-3.platform.sh,2.298495369316013e-05,3.596064285725607e-10
i-05b69f7829e4349cf,eu-3.platform.sh,2.2725491639200532e-05,3.555470676610668e-10
i-095e03c93bc6dbd02,eu-3.platform.sh,2.2618322529956348e-05,3.538703751106671e-10
i-03f317bc452d47eee,eu-3.platform.sh,2.2505512941278264e-05,3.5210543558393065e-10
i-0eaea8a9b9d0f860f,eu-3.platform.sh,2.226579256533733e-05,3.483549390896156e-10
i-043129cd0824ab437,eu-3.platform.sh,2.126460746581931e-05,3.3269110078982917e-10
i-0a7941ab4ddf10b1f,eu-3.platform.sh,2.12476860275176e-05,3.324263598608187e-10
i-08aedab9ca367a01c,eu-3.platform.sh,2.068645832384412e-05,3.2364578571530465e-10
i-0e54627b1a9f7f270,ca-1.platform.sh,2.0644154728089835e-05,3.2298393339277846e-10
i-0de5dc9266eb645ea,eu-3.platform.sh,2.0446737947903184e-05,3.198952892209896e-10
i-023dd5965392b84fe,eu-3.platform.sh,2.0277523564886052e-05,3.1724787993088485e-10
i-0308d4a5a9321f5cd,eu-3.platform.sh,2.0221118770547012e-05,3.163654101675166e-10
i-02626af1ffcbec457,eu-3.platform.sh,2.003780318894512e-05,3.134973834365698e-10
i-0f8220aa562c09306,eu-3.platform.sh,1.921993367102899e-05,3.007015718677302e-10
i-0d7e3776725613d62,eu-3.platform.sh,1.861358213188428e-05,2.912150219115216e-10
i-0356c89b495f4e9e2,eu-3.platform.sh,1.7922623401231e-05,2.8040476731026056e-10
i-0c93459e277c0bf2d,au.platform.sh,1.7668801826705304e-05,2.7643365337510346e-10
i-06e12dfdf4d4e1f69,eu-3.platform.sh,1.728806946491676e-05,2.7047698247236775e-10
i-059de2cde96eb85f6,eu-3.platform.sh,1.703424789039107e-05,2.6650586853721065e-10
i-0aac14306dc3fe61c,eu-3.platform.sh,1.689323590454346e-05,2.6429969412879006e-10
i-0697d044c486dc223,eu-3.platform.sh,1.642789635124635e-05,2.57019318581002e-10
i-06846792aacbcef18,eu-3.platform.sh,1.6413795152661593e-05,2.5679870114015994e-10
i-0b31db9e188671ec5,eu-3.platform.sh,1.635739035832255e-05,2.559162313767917e-10
i-0e5da7caf3184378f,eu-3.platform.sh,1.6315086762568266e-05,2.552543790542655e-10
i-00d0498e355b7dc82,eu-3.platform.sh,1.6202277173890178e-05,2.53489439527529e-10
i-05a4a7bdbca0ebb84,eu-3.platform.sh,1.606126518804257e-05,2.512832651191084e-10
i-04359f22af83192bc,eu-3.platform.sh,1.5976657996534003e-05,2.49959560474056e-10
i-023e5b66a77ec95f5,eu-3.platform.sh,1.5962556797949246e-05,2.4973894303321396e-10
i-08cb778a04d7c949e,eu-3.platform.sh,1.584974720927116e-05,2.4797400350647746e-10
i-048e0a5a384e87f0e,eu-3.platform.sh,1.5497217244652136e-05,2.424585674854259e-10
i-07a59dba6dfc15d42,eu-3.platform.sh,1.5102383684278836e-05,2.362812791418482e-10
i-0562453c0dc8db432,eu-3.platform.sh,1.5031877691355032e-05,2.3517819193763787e-10
i-0fc44bbfe9d3d2f97,eu-3.platform.sh,1.501777649277027e-05,2.3495757449679583e-10
i-0eaaa56fe2f794fb8,eu-3.platform.sh,1.501777649277027e-05,2.3495757449679583e-10
i-0c4ec78b8d51c149c,eu-3.platform.sh,1.4834460911168378e-05,2.32089547765849e-10
i-07d8a01a72dd606ae,eu-3.platform.sh,1.4820359712583618e-05,2.3186893032500693e-10
i-01a89cd710efee8f6,eu-3.platform.sh,1.4735752521075053e-05,2.3054522567995458e-10
i-000d25c5d21551288,eu-3.platform.sh,1.467934772673601e-05,2.2966275591658633e-10
i-08691440c5d260a3c,eu-3.platform.sh,1.451013334371888e-05,2.270153466264816e-10
i-062d8286799b412d9,eu-3.platform.sh,1.4481930946549357e-05,2.2657411174479746e-10
i-06b49a5dde684906c,eu-3.platform.sh,1.4456548789096787e-05,2.2617700035128175e-10
i-09b2ea13f3f30b00a,eu-3.platform.sh,1.4400143994757747e-05,2.252945305879135e-10
i-050377e5817fbb4a8,eu-3.platform.sh,1.4383222556456035e-05,2.2502978965890305e-10
i-05d6524a3f89816d5,eu-3.platform.sh,1.4369121357871273e-05,2.2480917221806098e-10
i-01a3aeb163566425c,eu-3.platform.sh,1.4326817762116988e-05,2.2414731989553477e-10
i-08a278e55be9e6e20,eu-3.platform.sh,1.4312716563532227e-05,2.2392670245469272e-10
i-079f5160f1abd028c,eu-3.platform.sh,1.4221058772731283e-05,2.224926890892193e-10
i-0bdf222c0b484fa85,eu-3.platform.sh,1.4044793790421774e-05,2.1973497107869355e-10
i-087f48b24b432f19d,eu-3.platform.sh,1.396018659891321e-05,2.1841126643364118e-10
i-0008ae940a0202ca6,eu-3.platform.sh,1.3790972215896078e-05,2.1576385714353642e-10
i-0d045153d7f10c6fb,eu-3.platform.sh,1.3776871017311318e-05,2.1554323970269438e-10
i-0ba05714f27a57603,eu-3.platform.sh,1.3720466222972274e-05,2.1466076993932612e-10
i-073248389eaa067dd,eu-3.platform.sh,1.3339733861183731e-05,2.0870409903659045e-10
i-0be253c421c805f22,eu-3.platform.sh,1.3142317080997083e-05,2.056154548648016e-10
i-09fcb8a1049a681fd,eu-3.platform.sh,1.3142317080997083e-05,2.056154548648016e-10
i-0be97bd0772748b30,eu-3.platform.sh,1.31000134852428e-05,2.0495360254227544e-10
i-00664d73e37a7a7aa,eu-3.platform.sh,1.3001305095149473e-05,2.0340928045638098e-10
i-03d3cecfbc5942c16,eu-3.platform.sh,1.269671920571864e-05,1.9864394373419246e-10
i-08d11b5f43ed943ed,eu-3.platform.sh,1.2507763144682844e-05,1.9568767002690882e-10
i-0a41b4dea8afd92f7,eu-3.platform.sh,1.242315595317428e-05,1.9436396538185645e-10
i-074ab7a28a1ff42b2,eu-2.platform.sh,1.2197536775818107e-05,1.9083408632838346e-10
i-01689542593b89bf1,eu-3.platform.sh,1.2042423591385737e-05,1.8840729447912077e-10
i-00c4a156e6d85da33,eu-3.platform.sh,1.1760399619690521e-05,1.8399494566227953e-10
i-08ef4edaebc9225f0,eu-3.platform.sh,1.1732197222521e-05,1.8355371078059541e-10
i-087e819b88001bb55,eu-2.platform.sh,1.1675792428181957e-05,1.8267124101722719e-10
i-0cd601787df0b21e3,eu-3.platform.sh,1.159541559624882e-05,1.8141372160442743e-10
i-0800ef4436525e796,eu-3.platform.sh,1.139376845648674e-05,1.7825889220038594e-10
i-044c5df5fb65e8940,eu-3.platform.sh,1.1125845683376286e-05,1.7406716082438677e-10
i-0a6323730df105740,eu-3.platform.sh,1.0759214520172503e-05,1.6833110736249314e-10
i-0bee3d12f90df95c1,eu-3.platform.sh,1.0674607328663939e-05,1.670074027174408e-10
i-0345819ecf1fd1e78,eu-3.platform.sh,1.015286298102779e-05,1.588445574062845e-10
i-06cdc86a5a1a31a3a,eu-3.platform.sh,1.0142992142018457e-05,1.5869012519769507e-10
i-0ecc5a0bef7e50ddd,eu-3.platform.sh,1.0130865111235562e-05,1.585003941985709e-10
i-0ee95dbcdad04d6a8,eu-3.platform.sh,9.539460842590691e-06,1.492476987296548e-10
i-0b44e73ec7f44f135,ca-1.platform.sh,9.320892264526901e-06,1.4582812839660287e-10
i-08187aaa08a1b11b0,eu-3.platform.sh,9.275768429055665e-06,1.4512215258590825e-10
i-0e30afb1d5ac7f2be,eu-3.platform.sh,9.264487470187855e-06,1.449456586332346e-10
i-0380abd00d0b87a71,eu-3.platform.sh,9.193981477264053e-06,1.438425714290243e-10
i-045f4335235f8907a,au.platform.sh,9.095273087170726e-06,1.4229824934312985e-10
i-0188dac94af1d8457,au.platform.sh,9.067070690001205e-06,1.4185701446144574e-10
i-06d3ae852aef8413e,au.platform.sh,9.052969491416445e-06,1.416363970206037e-10
i-024402a77b94cc31a,eu-3.platform.sh,9.05155937155797e-06,1.4161433527651946e-10
i-06c514cce46389061,au.platform.sh,8.96836229990788e-06,1.403126923755513e-10
i-02e0a0c8742f912df,au.platform.sh,8.892920887479408e-06,1.3913238906704626e-10
i-0c94f0ec066564546,au.platform.sh,8.869653909814554e-06,1.3876837028965686e-10
i-09a16b12edfbaad35,au.platform.sh,8.81324911547551e-06,1.3788590052628864e-10
i-076621a62f03cb2b6,eu-3.platform.sh,8.756844321136468e-06,1.3700343076292038e-10
i-01265715572591dc5,au.platform.sh,8.714540725382184e-06,1.363415784403942e-10
i-041a32151e978b915,au.platform.sh,8.700439526797424e-06,1.3612096099955213e-10
i-0f1c8ed53827e7f29,au.platform.sh,8.559427540949816e-06,1.339147865911315e-10
i-03eea64e965e19995,eu-3.platform.sh,8.52558466434639e-06,1.3338530473311058e-10
i-0a29a39fd494623cd,eu-3.platform.sh,8.488921548026012e-06,1.328116993869212e-10
i-08975047aa460fe10,au.platform.sh,8.418415555102207e-06,1.317086121827109e-10
i-0d38dfa5d1847c768,au.platform.sh,8.388803038074209e-06,1.3124531555694257e-10
i-0fd9b0d131b214927,au.platform.sh,8.225229134490985e-06,1.2868615324317465e-10
i-09c422b7554ecf8ea,au.platform.sh,8.220998774915557e-06,1.2861996801092204e-10
i-09e41db56ac773936,eu-3.platform.sh,8.078576669209471e-06,1.263917318584172e-10
i-022de852aaf3dc79f,au.platform.sh,7.821934854966825e-06,1.2237649443509168e-10
i-0ee73f64b2c1f5c9f,eu-3.platform.sh,7.778221139354066e-06,1.216925803684813e-10
i-033142f6d17d696aa,au.platform.sh,7.75565922161845e-06,1.21339592463134e-10
i-005a480d9a0c912eb,au.platform.sh,7.754249101759974e-06,1.213175307190498e-10
i-055903da71eebc046,au.platform.sh,7.741558023033688e-06,1.2111897502229192e-10
i-088878108e1258864,au.platform.sh,7.628748434355602e-06,1.1935403549555544e-10
i-0e332c6233dc56e6d,au.platform.sh,7.501837647092754e-06,1.1736847852797687e-10
i-02d39f2c6cee6721d,eu-4.platform.sh,7.482095969074089e-06,1.1705961411079798e-10
i-06a60d9c0d2818764,eu-3.platform.sh,7.473635249923233e-06,1.1692724364629275e-10
i-015f0eef127cb7efb,au.platform.sh,7.460944171196947e-06,1.1672868794953489e-10
i-096e53a62b038b77d,eu-3.platform.sh,7.431331654168951e-06,1.1626539132376658e-10
i-0585c747baa0ae938,au.platform.sh,7.422870935018093e-06,1.1613302085926133e-10
i-04ad04ed8eb4c3af6,eu-3.platform.sh,7.403129256999428e-06,1.1582415644208244e-10
i-080aaab5a8e0a0d8e,us-2.platform.sh,7.398898897424e-06,1.1575797120982983e-10
i-028bb441bce24b829,eu-3.platform.sh,7.387617938556193e-06,1.1558147725715618e-10
i-0aec7cca6de098b5b,eu-3.platform.sh,7.386207818697716e-06,1.1555941551307196e-10
i-0759a01ab140825ec,eu-3.platform.sh,7.374926859829907e-06,1.1538292156039831e-10
i-0f6ed967c578d8b99,eu-3.platform.sh,7.372106620112955e-06,1.153387980722299e-10
i-01573db3ba97d0bb7,eu-3.platform.sh,7.360825661245147e-06,1.1516230411955626e-10
i-054c9ca872f29983b,au.platform.sh,7.360825661245147e-06,1.1516230411955626e-10
i-03746bf48e56222d7,eu-3.platform.sh,7.3481345825188605e-06,1.1496374842279839e-10
i-04b0ab0710f6b1502,eu-3.platform.sh,7.318522065490864e-06,1.1450045179703007e-10
i-09224e91a989c562e,eu-3.platform.sh,7.304420866906104e-06,1.1427983435618802e-10
i-091ae582d661dd627,eu-3.platform.sh,7.290319668321342e-06,1.1405921691534595e-10
i-00fa36a48987f5119,eu-3.platform.sh,7.290319668321342e-06,1.1405921691534595e-10
i-02b783f78193f2184,eu-3.platform.sh,7.290319668321342e-06,1.1405921691534595e-10
i-083ee6082417c5c12,eu-3.platform.sh,7.290319668321342e-06,1.1405921691534595e-10
i-03b4c0ddf6b215e23,au.platform.sh,7.290319668321342e-06,1.1405921691534595e-10
i-0c3f5bd6c24696696,eu-3.platform.sh,7.290319668321342e-06,1.1405921691534595e-10
i-0a569d76245e448bd,au.platform.sh,7.28749942860439e-06,1.1401509342717755e-10
i-085ba3fcee1309d0b,eu-3.platform.sh,7.259297031434869e-06,1.1357385854549341e-10
i-0f66d2f865bcb0754,eu-3.platform.sh,7.2353249938407746e-06,1.131988088960619e-10
i-01bcfb05b5d34aa8b,eu-3.platform.sh,7.2226339151144905e-06,1.1300025319930406e-10
i-0826adf281e2d9fdf,eu-3.platform.sh,7.2198136753975384e-06,1.1295612971113565e-10
i-03889e3f8ac9f17a4,eu-3.platform.sh,7.2198136753975384e-06,1.1295612971113565e-10
i-0d08e5d1adee7ef54,eu-3.platform.sh,7.208532716529731e-06,1.12779635758462e-10
i-0cbfc1e444416bc42,eu-3.platform.sh,7.2057124768127775e-06,1.1273551227029358e-10
i-0055b50142919b924,eu-3.platform.sh,7.191611278228017e-06,1.1251489482945152e-10
i-0afeacec965a7c39b,eu-3.platform.sh,7.163408881058494e-06,1.1207365994776738e-10
i-0e74212a505d79d47,eu-3.platform.sh,7.153538042049164e-06,1.1191922773917797e-10
i-0a2ccd35aa4f6e0a3,eu-3.platform.sh,7.1211052853042135e-06,1.1141180762524121e-10
i-0f18d8e092534b9ba,eu-3.platform.sh,7.050599292380409e-06,1.1030872042103091e-10
i-0dbd7c3ab6d8b1ee8,eu-3.platform.sh,6.994194498041365e-06,1.0942625065766265e-10
i-01f7d7254c8db63f6,eu-3.platform.sh,6.965992100871845e-06,1.0898501577597853e-10
i-0b445e19cb28484d2,eu-3.platform.sh,6.965992100871845e-06,1.0898501577597853e-10
i-07748fbf7c031f33c,eu-3.platform.sh,6.951890902287083e-06,1.0876439833513648e-10
i-08bbf8f6909e16137,eu-3.platform.sh,6.9453902497395065e-06,1.0866269369490827e-10
i-0c14dcde4d1f708db,eu-3.platform.sh,6.940609943419273e-06,1.085879043824628e-10
i-0ea6259cd3c948d18,eu-4.platform.sh,6.939199823560799e-06,1.0856584263837861e-10
i-06918b2645ee75181,eu-3.platform.sh,6.933559344126894e-06,1.0847759566204178e-10
i-0793fa3f895b1864f,eu-3.platform.sh,6.930739104409942e-06,1.0843347217387339e-10
i-043fda44179e270cc,eu-3.platform.sh,6.923688505117561e-06,1.0832316345345234e-10
i-047effc07767631b5,eu-3.platform.sh,6.920868265400609e-06,1.0827903996528394e-10
i-0262d63eca1928d29,eu-3.platform.sh,6.91663790582518e-06,1.082128547330313e-10
i-0c81f27f1c232650c,eu-3.platform.sh,6.909587306532799e-06,1.0810254601261027e-10
i-08b5314707731c395,eu-3.platform.sh,6.895486107948039e-06,1.0788192857176821e-10
i-0856254516162c166,eu-4.platform.sh,6.895486107948039e-06,1.0788192857176821e-10
i-00cf8107e81d33eb1,eu-3.platform.sh,6.888435508655659e-06,1.0777161985134719e-10
i-068af7319f7591f0a,eu-4.platform.sh,6.867283710778519e-06,1.074406936900841e-10
i-0e41911009ec6694a,eu-3.platform.sh,6.824980115024236e-06,1.0677884136755791e-10
i-0c3ec48f86a0d9490,eu-3.platform.sh,6.824980115024236e-06,1.0677884136755791e-10
i-0e573186e38f570af,eu-3.platform.sh,6.788316998703857e-06,1.0620523602136855e-10
i-069041bc8865f5906,eu-2.platform.sh,6.514753746159497e-06,1.0192525766903255e-10
i-0c06ca9f4990864a7,eu-3.platform.sh,6.458348951820455e-06,1.010427879056643e-10
i-0d7a14dd3c6787a2d,eu-3.platform.sh,6.28349408936942e-06,9.830713163922274e-11
i-050ea07dea482e5f0,eu-3.platform.sh,6.033902874419153e-06,9.440220293631825e-11
i-013d338ad4330a75b,eu-3.platform.sh,5.908402207014782e-06,9.243870771282389e-11
i-01c44d77e81f744d9,eu-3.platform.sh,5.69688422824337e-06,8.912944610019297e-11
i-07003e64e3f4c5e0c,eu-3.platform.sh,5.498057328198244e-06,8.601874018431991e-11
i-0c0712938bb28649d,eu-3.platform.sh,5.464214451594816e-06,8.548925832629895e-11
i-02ce7af5f20414793,eu-3.platform.sh,5.414860256548153e-06,8.471709728335172e-11
i-083c3448c76ab5680,eu-3.platform.sh,5.3612757019260625e-06,8.38787510081519e-11
i-0bb89bc3bf1cd1672,eu-3.platform.sh,5.359865582067587e-06,8.38566892640677e-11
i-050d20c2c07ee21c2,eu-3.platform.sh,5.3401239040489215e-06,8.354782484688881e-11
i-0cfd1596ec0f5bc79,eu-3.platform.sh,5.3316631848980646e-06,8.341545438238357e-11
i-0975d78238a356b22,eu-3.platform.sh,5.32602270546416e-06,8.332720740604674e-11
i-028f3b62f285ce61f,us-2.platform.sh,5.3034607877285435e-06,8.297421950069944e-11
i-03ad8b79842773001,eu-3.platform.sh,5.275258390559021e-06,8.253298461901531e-11
i-089bf58ef47b7a2cb,eu-3.platform.sh,5.218853596219979e-06,8.165051485564707e-11
i-0dd25d97ab5ddb18f,us-2.platform.sh,5.180921372026972e-06,8.105705393978193e-11
i-0706eaab6852b9f5f,us-2.platform.sh,5.142848135848118e-06,8.046138684950836e-11
i-0146c150959a0d65c,us-2.platform.sh,5.128464913291661e-06,8.023635705984945e-11
i-0069042cdb28f0904,us-2.platform.sh,5.114081690735205e-06,8.001132727019055e-11
i-0dfe2b922f559b0a3,us-2.platform.sh,5.11027436711732e-06,7.995176056116319e-11
i-02246ec8b1801eccf,us-2.platform.sh,5.088699533282636e-06,7.961421587667484e-11
i-089de10fbac45b7ef,us-2.platform.sh,5.082636017891189e-06,7.951935037711275e-11
i-0572ee1050188160e,eu-2.platform.sh,5.077982622358218e-06,7.944654662163488e-11
i-01e582b4c7b998779,us-2.platform.sh,5.07727756242898e-06,7.943551574959277e-11
i-0795e4b765c820199,eu-3.platform.sh,5.069380891221513e-06,7.931196998272121e-11
i-012deddde32be07b1,eu-3.platform.sh,5.0563274116916005e-06,7.910774441773372e-11
i-0c65b36bbc6397647,eu-3.platform.sh,5.029897535184182e-06,7.869424114836344e-11
