provider,SKU Description,Product category,Usage category,Total emissions kgCO2,bill_key_provider_sku,bill_key_full_grain,total_project_share_for_sku,exact_match_available,allocation_method
AWS,$0.02 per GB - EU (Paris) data transfer to Australia (Perth),dedicated,Data Transfer,2.4892999999999997e-09,AWS || $0.02 per GB - EU (Paris) data transfer to Australia (Perth),AWS || $0.02 per GB - EU (Paris) data transfer to Australia (Perth) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Oregon) data transfer from South America (Sao Paulo),Uncategorized,Data Transfer,2.484915714285714e-09,AWS || $0.00 per GB - US West (Oregon) data transfer from South America (Sao Paulo),AWS || $0.00 per GB - US West (Oregon) data transfer from South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Thailand (Bangkok),dedicated,Data Transfer,2.444042857142857e-09,AWS || $0.02 per GB - EU (Paris) data transfer to Thailand (Bangkok),AWS || $0.02 per GB - EU (Paris) data transfer to Thailand (Bangkok) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from Asia Pacific (Osaka),Uncategorized,Data Transfer,0.0,AWS || $0.00 per GB - EU (Germany) data transfer from Asia Pacific (Osaka),AWS || $0.00 per GB - EU (Germany) data transfer from Asia Pacific (Osaka) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.086 per GB for APS3-EUS1-AWS-Out-Bytes in EU (Milan),dedicated,Data Transfer,2.3481857142857142e-09,AWS || USD 0.086 per GB for APS3-EUS1-AWS-Out-Bytes in EU (Milan),AWS || USD 0.086 per GB for APS3-EUS1-AWS-Out-Bytes in EU (Milan) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.060 per GB - All data transfer out to Origin (South Africa),dedicated,Data Transfer,0.0,AWS || $0.060 per GB - All data transfer out to Origin (South Africa),AWS || $0.060 per GB - All data transfer out to Origin (South Africa) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from South America (Sao Paulo),Uncategorized,Data Transfer,2.345357142857143e-09,AWS || $0.00 per GB - EU (Germany) data transfer from South America (Sao Paulo),AWS || $0.00 per GB - EU (Germany) data transfer from South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Philippines (Manila),dedicated,Data Transfer,2.3068571428571427e-09,AWS || $0.02 per GB - EU (Paris) data transfer to Philippines (Manila),AWS || $0.02 per GB - EU (Paris) data transfer to Philippines (Manila) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Australia (Perth),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Australia (Perth),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Australia (Perth) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Nigeria (Lagos),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Nigeria (Lagos),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Nigeria (Lagos) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Seoul,dedicated,Data Transfer,0.0,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Seoul,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Seoul || dedicated || Data Transfer,,False,shared_overhead
AWS,USD0.0 per GB for EUN1-AWS-In-Bytes in US West (Los Angeles),Uncategorized,Data Transfer,2.211e-09,AWS || USD0.0 per GB for EUN1-AWS-In-Bytes in US West (Los Angeles),AWS || USD0.0 per GB for EUN1-AWS-In-Bytes in US West (Los Angeles) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.02 per GB for EUN1-AWS-Out-Bytes in US West (Los Angeles),Uncategorized,Data Transfer,2.211e-09,AWS || USD0.02 per GB for EUN1-AWS-Out-Bytes in US West (Los Angeles),AWS || USD0.02 per GB for EUN1-AWS-Out-Bytes in US West (Los Angeles) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Oregon) data transfer from Canada (Central),Uncategorized,Data Transfer,2.1685714285714285e-09,AWS || $0.00 per GB - US West (Oregon) data transfer from Canada (Central),AWS || $0.00 per GB - US West (Oregon) data transfer from Canada (Central) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Los Angeles) data transfer from EU (Paris),Uncategorized,Data Transfer,2.1352571428571426e-09,AWS || $0.00 per GB - US West (Los Angeles) data transfer from EU (Paris),AWS || $0.00 per GB - US West (Los Angeles) data transfer from EU (Paris) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Los Angeles) data transfer to EU (Paris),Uncategorized,Data Transfer,2.1352571428571426e-09,AWS || $0.02 per GB - US West (Los Angeles) data transfer to EU (Paris),AWS || $0.02 per GB - US West (Los Angeles) data transfer to EU (Paris) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from India (Delhi),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from India (Delhi),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from India (Delhi) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Asia Pacific (Malaysia),dedicated,Data Transfer,0.0,AWS || $0.02 per GB - EU (Paris) data transfer to Asia Pacific (Malaysia),AWS || $0.02 per GB - EU (Paris) data transfer to Asia Pacific (Malaysia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (SKT) - Daejeon,dedicated,Data Transfer,2.0889e-09,AWS || $0.00 per GB - US East (Ohio) data transfer from Asia Pacific (SKT) - Daejeon,AWS || $0.00 per GB - US East (Ohio) data transfer from Asia Pacific (SKT) - Daejeon || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (London) data transfer from Asia Pacific (Melbourne),dedicated,Data Transfer,2.06085e-09,AWS || $0.00 per GB - EU (London) data transfer from Asia Pacific (Melbourne),AWS || $0.00 per GB - EU (London) data transfer from Asia Pacific (Melbourne) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Los Angeles) data transfer from South America (Sao Paulo),Uncategorized,Data Transfer,0.0,AWS || $0.00 per GB - US West (Los Angeles) data transfer from South America (Sao Paulo),AWS || $0.00 per GB - US West (Los Angeles) data transfer from South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Los Angeles) data transfer to South America (Sao Paulo),Uncategorized,Data Transfer,0.0,AWS || $0.02 per GB - US West (Los Angeles) data transfer to South America (Sao Paulo),AWS || $0.02 per GB - US West (Los Angeles) data transfer to South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US East (Ohio) data transfer to Europe (Zurich),dedicated,Data Transfer,2.0334285714285716e-09,AWS || $0.02 per GB - US East (Ohio) data transfer to Europe (Zurich),AWS || $0.02 per GB - US East (Ohio) data transfer to Europe (Zurich) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Chile (Santiago),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Chile (Santiago),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Chile (Santiago) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Los Angeles) data transfer to Asia Pacific (Osaka),Uncategorized,Data Transfer,0.0,AWS || $0.02 per GB - US West (Los Angeles) data transfer to Asia Pacific (Osaka),AWS || $0.02 per GB - US West (Los Angeles) data transfer to Asia Pacific (Osaka) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (London) data transfer from Asia Pacific (Malaysia),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - EU (London) data transfer from Asia Pacific (Malaysia),AWS || $0.00 per GB - EU (London) data transfer from Asia Pacific (Malaysia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to India (Delhi),dedicated,Data Transfer,1.8263142857142856e-09,AWS || $0.02 per GB - EU (Paris) data transfer to India (Delhi),AWS || $0.02 per GB - EU (Paris) data transfer to India (Delhi) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) Data Transfer from US West (Seattle),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) Data Transfer from US West (Seattle),AWS || $0.09 per GB - Asia Pacific (Singapore) Data Transfer from US West (Seattle) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to US East (Philadelphia),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US East (Philadelphia),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US East (Philadelphia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Mumbai) data transfer from New Zealand (Auckland),dedicated,Data Transfer,1.743232857142857e-09,AWS || $0.00 per GB - Asia Pacific (Mumbai) data transfer from New Zealand (Auckland),AWS || $0.00 per GB - Asia Pacific (Mumbai) data transfer from New Zealand (Auckland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB data transfer out of US West (Oregon) to CloudFront,Uncategorized,Data Transfer,0.0,AWS || $0.00 per GB data transfer out of US West (Oregon) to CloudFront,AWS || $0.00 per GB data transfer out of US West (Oregon) to CloudFront || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0 per Gb US West (Oregon) data transfer from US East,dedicated,Data Transfer,0.0,AWS || $0 per Gb US West (Oregon) data transfer from US East,AWS || $0 per Gb US West (Oregon) data transfer from US East || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0 per GB for APS1-EUS1-AWS-In-Bytes in EU (Milan),dedicated,Data Transfer,0.0,AWS || USD 0 per GB for APS1-EUS1-AWS-In-Bytes in EU (Milan),AWS || USD 0 per GB for APS1-EUS1-AWS-In-Bytes in EU (Milan) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0.0 per GB for EUC1WL1DTM1-AWS-In-Bytes in EU (Stockholm),grid,Data Transfer,0.0,AWS || USD 0.0 per GB for EUC1WL1DTM1-AWS-In-Bytes in EU (Stockholm),AWS || USD 0.0 per GB for EUC1WL1DTM1-AWS-In-Bytes in EU (Stockholm) || grid || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Los Angeles) data transfer from Asia Pacific (Osaka),Uncategorized,Data Transfer,1.5995571428571427e-09,AWS || $0.00 per GB - US West (Los Angeles) data transfer from Asia Pacific (Osaka),AWS || $0.00 per GB - US West (Los Angeles) data transfer from Asia Pacific (Osaka) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to New Zealand (Auckland),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to New Zealand (Auckland),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to New Zealand (Auckland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (London) data transfer to Asia Pacific (Melbourne),dedicated,Data Transfer,1.5691500000000001e-09,AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Melbourne),AWS || $0.02 per GB - EU (London) data transfer to Asia Pacific (Melbourne) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - South America (Sao Paulo) data transfer from Israel (Tel Aviv),dedicated,Data Transfer,1.5116828571428574e-09,AWS || $0.00 per GB - South America (Sao Paulo) data transfer from Israel (Tel Aviv),AWS || $0.00 per GB - South America (Sao Paulo) data transfer from Israel (Tel Aviv) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Peru (Lima),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Peru (Lima),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Peru (Lima) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Denver),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Denver),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Denver) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Israel (Tel Aviv),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - Asia Pacific (Mumbai) data transfer from Israel (Tel Aviv),AWS || $0.00 per GB - Asia Pacific (Mumbai) data transfer from Israel (Tel Aviv) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0.02 per GB for USW2-EUS1-AWS-Out-Bytes in EU (Milan),dedicated,Data Transfer,1.4457142857142859e-09,AWS || USD 0.02 per GB for USW2-EUS1-AWS-Out-Bytes in EU (Milan),AWS || USD 0.02 per GB for USW2-EUS1-AWS-Out-Bytes in EU (Milan) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for  in Middle East (UAE),dedicated,Data Transfer,0.0,AWS || USD0.09 per GB for  in Middle East (UAE),AWS || USD0.09 per GB for  in Middle East (UAE) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0.0 per GB for EUC1WL1BER1-AWS-In-Bytes in EU (Stockholm),grid,Data Transfer,1.4246571428571428e-09,AWS || USD 0.0 per GB for EUC1WL1BER1-AWS-In-Bytes in EU (Stockholm),AWS || USD 0.0 per GB for EUC1WL1BER1-AWS-In-Bytes in EU (Stockholm) || grid || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to New Zealand (Auckland),dedicated,Data Transfer,0.0,AWS || $0.02 per GB - EU (Paris) data transfer to New Zealand (Auckland),AWS || $0.02 per GB - EU (Paris) data transfer to New Zealand (Auckland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Ohio) data transfer from Canada West (Calgary),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - US East (Ohio) data transfer from Canada West (Calgary),AWS || $0.00 per GB - US East (Ohio) data transfer from Canada West (Calgary) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Melbourne),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Melbourne),AWS || $0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Melbourne) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0.09 per GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),dedicated,Data Transfer,1.3591914285714288e-09,AWS || USD 0.09 per GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),AWS || USD 0.09 per GB for EUN1-AWS-Out-Bytes in Africa (Cape Town) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.000 per GB - Canada (Central) data transfer from Nigeria (Lagos),dedicated,Data Transfer,1.2917142857142856e-09,AWS || $0.000 per GB - Canada (Central) data transfer from Nigeria (Lagos),AWS || $0.000 per GB - Canada (Central) data transfer from Nigeria (Lagos) || dedicated || Data Transfer,0.0,False,shared_overhead
AWS,$0.00 per GB - EU (Ireland) data transfer from US West (Verizon) - Los Angeles,dedicated,Data Transfer,0.0,AWS || $0.00 per GB - EU (Ireland) data transfer from US West (Verizon) - Los Angeles,AWS || $0.00 per GB - EU (Ireland) data transfer from US West (Verizon) - Los Angeles || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Poland (Warsaw),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Poland (Warsaw),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Poland (Warsaw) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) Data Transfer from US East (Atlanta),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) Data Transfer from US East (Atlanta),AWS || $0.09 per GB - Asia Pacific (Singapore) Data Transfer from US East (Atlanta) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) Data Transfer from US West (Phoenix),dedicated,Data Transfer,0.0,AWS || $0.09 per GB - Asia Pacific (Singapore) Data Transfer from US West (Phoenix),AWS || $0.09 per GB - Asia Pacific (Singapore) Data Transfer from US West (Phoenix) || dedicated || Data Transfer,,False,shared_overhead
